"id","data _ resource _ uid","data _ resource","catalogue _ number","taxon _ concept _ lsid","raw _ taxon _ name","raw _ common _ name","taxon _ name","rank","class","institution _ code","collection _ code","Locality","raw _ latitude","raw _ longitude","raw _ datum","latitude","longitude","min _ elevation _ d","max _ elevation _ d","min _ depth _ d","max _ depth _ d","individual _ count","basis _ of _ record","raw _ basis _ of _ record","Sex","taxonomic _ kosher","geospatial _ kosher","Data Resource ID","Occurrence status assumed to be present","Coordinates dont match supplied country","Geodetic datum assumed WGS84"
"b61c37a9-3754-4027-b137-b0cbab4be5b1","dr324","A Tenebrionid beetle’s dataset (Coleoptera, Tenebrionidae) from Peninsula Valdés (Chubut, Argentina) - Version 13.2","19-Ene","urn:lsid:catalogueoflife.org:taxon:d7807148-29c1-102b-9a4a-00304854f820:col20120124","Leptynoderes strangulata Fairmaire,1904","","Tenebrionidae","family","Insecta","CENPAT","Entomologia","Biedma; El Centro,Península Valdés_800-2","-42.20411301","-63.95291519","","-42.20411301","-63.95291519","49.0","49.0","0.0","0.0","1","PreservedSpecimen","PreservedSpecimen","","true","true","dr324","true","true","true"
"b5f0abca-595a-428c-91e9-36aaad185d0d","dr324","A Tenebrionid beetle’s dataset (Coleoptera, Tenebrionidae) from Peninsula Valdés (Chubut, Argentina) - Version 13.2","34-1","urn:lsid:catalogueoflife.org:taxon:d97710d8-29c1-102b-9a4a-00304854f820:col20120124","Blapstinus punctulatus Solier,1851","","Blapstinus","genus","Insecta","CENPAT","Entomologia","Biedma; El Progreso,Península Valdés_100-3","-42.22166824","-64.05860901","","-42.22166824","-64.05860901","55.0","55.0","0.0","0.0","1","PreservedSpecimen","PreservedSpecimen","","true","true","dr324","true","false","true"
"b5d75a05-8e4e-4fae-a370-61a423b9c535","dr324","A Tenebrionid beetle’s dataset (Coleoptera, Tenebrionidae) from Peninsula Valdés (Chubut, Argentina) - Version 13.2","83-1","urn:lsid:catalogueoflife.org:taxon:d97710d8-29c1-102b-9a4a-00304854f820:col20120124","Blapstinus punctulatus Solier,1851","","Blapstinus","genus","Insecta","CENPAT","Entomologia","Biedma; El Progreso,Península Valdés_200-1","-42.22200012","-64.06033325","","-42.22200012","-64.06033325","50.0","50.0","0.0","0.0","1","PreservedSpecimen","PreservedSpecimen","","true","true","dr324","true","false","true"
"b3a37108-eb28-4d38-92af-d41be3704203","dr324","A Tenebrionid beetle’s dataset (Coleoptera, Tenebrionidae) from Peninsula Valdés (Chubut, Argentina) - Version 13.2","89-1","urn:lsid:catalogueoflife.org:taxon:d7807148-29c1-102b-9a4a-00304854f820:col20120124","Hylithus tentyroides Lacordaire","","Tenebrionidae","family","Insecta","CENPAT","Entomologia","Biedma; El Centro,Península Valdés_200-3","-42.20386124","-63.96055603","","-42.20386124","-63.96055603","56.0","56.0","0.0","0.0","1","PreservedSpecimen","PreservedSpecimen","","true","true","dr324","true","true","true"
"b1e53b6c-6da1-4c9a-b239-56e43600af4e","dr324","A Tenebrionid beetle’s dataset (Coleoptera, Tenebrionidae) from Peninsula Valdés (Chubut, Argentina) - Version 13.2","28-Ene","urn:lsid:catalogueoflife.org:taxon:d7807148-29c1-102b-9a4a-00304854f820:col20120124","Hylithus tentyroides Lacordaire","","Tenebrionidae","family","Insecta","CENPAT","Entomologia","Biedma; San Pablo,Península Valdés_3200-1","-42.6143074","-64.1740799","","-42.6143074","-64.1740799","78.0","78.0","0.0","0.0","1","PreservedSpecimen","PreservedSpecimen","","true","true","dr324","true","false","true"
"b170e2e4-0888-4c3f-8977-2d34223235c1","dr324","A Tenebrionid beetle’s dataset (Coleoptera, Tenebrionidae) from Peninsula Valdés (Chubut, Argentina) - Version 13.2","101-1","urn:lsid:catalogueoflife.org:taxon:d97710d8-29c1-102b-9a4a-00304854f820:col20120124","Blapstinus punctulatus Solier,1851","","Blapstinus","genus","Insecta","CENPAT","Entomologia","Biedma; La Falsa,Península Valdés_100-3","-42.22555542","-63.86191559","","-42.22555542","-63.86191559","44.0","44.0","0.0","0.0","1","PreservedSpecimen","PreservedSpecimen","","true","true","dr324","true","false","true"
"b0ac96e4-3f56-43a1-bfb6-8ad759e8a25c","dr324","A Tenebrionid beetle’s dataset (Coleoptera, Tenebrionidae) from Peninsula Valdés (Chubut, Argentina) - Version 13.2","54-1","urn:lsid:catalogueoflife.org:taxon:d97710d8-29c1-102b-9a4a-00304854f820:col20120124","Blapstinus punctulatus Solier,1851","","Blapstinus","genus","Insecta","CENPAT","Entomologia","Biedma; La Falsa,Península Valdés_400-3","-42.22816849","-63.86291504","","-42.22816849","-63.86291504","44.0","44.0","0.0","0.0","1","PreservedSpecimen","PreservedSpecimen","","true","true","dr324","true","false","true"
"ae45f8da-8406-4aee-afda-01f7dac04dd4","dr324","A Tenebrionid beetle’s dataset (Coleoptera, Tenebrionidae) from Peninsula Valdés (Chubut, Argentina) - Version 13.2","130-1","urn:lsid:catalogueoflife.org:taxon:d97710d8-29c1-102b-9a4a-00304854f820:col20120124","Blapstinus punctulatus Solier,1851","","Blapstinus","genus","Insecta","CENPAT","Entomologia","Biedma; El Centro,Península Valdés_1600-1","-42.20427704","-63.98141479","","-42.20427704","-63.98141479","53.0","53.0","0.0","0.0","1","PreservedSpecimen","PreservedSpecimen","","true","true","dr324","true","true","true"
"ad496633-a0d6-44f2-8cbb-dec599aff61d","dr324","A Tenebrionid beetle’s dataset (Coleoptera, Tenebrionidae) from Peninsula Valdés (Chubut, Argentina) - Version 13.2","124-1","urn:lsid:catalogueoflife.org:taxon:d97710d8-29c1-102b-9a4a-00304854f820:col20120124","Blapstinus punctulatus Solier,1851","","Blapstinus","genus","Insecta","CENPAT","Entomologia","Biedma; El Centro,Península Valdés_100-1","-42.20508194","-63.96138763","","-42.20508194","-63.96138763","51.0","51.0","0.0","0.0","1","PreservedSpecimen","PreservedSpecimen","","true","true","dr324","true","true","true"
"abaf4f68-fe4c-4099-82d8-71dd1ba4d3e4","dr324","A Tenebrionid beetle’s dataset (Coleoptera, Tenebrionidae) from Peninsula Valdés (Chubut, Argentina) - Version 13.2","49-1","urn:lsid:catalogueoflife.org:taxon:d7807148-29c1-102b-9a4a-00304854f820:col20120124","Epitragus sp","","Tenebrionidae","family","Insecta","CENPAT","Entomologia","Biedma; San Pablo,Península Valdés_1600-3","-42.63024902","-64.17236328","","-42.63024902","-64.17236328","85.0","85.0","0.0","0.0","1","PreservedSpecimen","PreservedSpecimen","","true","true","dr324","true","false","true"
"ab0ddd49-d2f7-45ee-829a-f9f153e3ffe4","dr324","A Tenebrionid beetle’s dataset (Coleoptera, Tenebrionidae) from Peninsula Valdés (Chubut, Argentina) - Version 13.2","101-1","urn:lsid:catalogueoflife.org:taxon:d97710d8-29c1-102b-9a4a-00304854f820:col20120124","Blapstinus punctulatus Solier,1851","","Blapstinus","genus","Insecta","CENPAT","Entomologia","Biedma; La Falsa,Península Valdés_100-3","-42.22555542","-63.86191559","","-42.22555542","-63.86191559","44.0","44.0","0.0","0.0","1","PreservedSpecimen","PreservedSpecimen","","true","true","dr324","true","true","true"
"aa4658a1-e018-4731-8813-4509acc3913d","dr324","A Tenebrionid beetle’s dataset (Coleoptera, Tenebrionidae) from Peninsula Valdés (Chubut, Argentina) - Version 13.2","60-1","urn:lsid:catalogueoflife.org:taxon:d7807148-29c1-102b-9a4a-00304854f820:col20120124","Mitragenius araneifoirmis Curtis,1845","","Tenebrionidae","family","Insecta","CENPAT","Entomologia","Biedma; La Falsa,Península Valdés_800-1","-42.23025131","-63.86724854","","-42.23025131","-63.86724854","43.0","43.0","0.0","0.0","1","PreservedSpecimen","PreservedSpecimen","","true","true","dr324","true","true","true"
"aa297adc-b2ae-46ed-ac06-c7e8a40cf5bf","dr324","A Tenebrionid beetle’s dataset (Coleoptera, Tenebrionidae) from Peninsula Valdés (Chubut, Argentina) - Version 13.2","40-1","urn:lsid:catalogueoflife.org:taxon:d7807148-29c1-102b-9a4a-00304854f820:col20120124","Epitragus sp","","Tenebrionidae","family","Insecta","CENPAT","Entomologia","Biedma; El Progreso,Península Valdés_800-3","-42.2274437","-64.06355286","","-42.2274437","-64.06355286","52.0","52.0","0.0","0.0","1","PreservedSpecimen","PreservedSpecimen","","true","true","dr324","true","false","true"
"aa1cdc4d-c06e-4c53-8b56-93d89e801884","dr324","A Tenebrionid beetle’s dataset (Coleoptera, Tenebrionidae) from Peninsula Valdés (Chubut, Argentina) - Version 13.2","111-1","urn:lsid:catalogueoflife.org:taxon:d97710d8-29c1-102b-9a4a-00304854f820:col20120124","Blapstinus punctulatus Solier,1851","","Blapstinus","genus","Insecta","CENPAT","Entomologia","Biedma; El Centro,Península Valdés_1600-3","-42.20314026","-63.98110962","","-42.20314026","-63.98110962","51.0","51.0","0.0","0.0","1","PreservedSpecimen","PreservedSpecimen","","true","true","dr324","true","true","true"
"a9f1087d-9bfe-456e-9a62-e6d71e4a60ea","dr324","A Tenebrionid beetle’s dataset (Coleoptera, Tenebrionidae) from Peninsula Valdés (Chubut, Argentina) - Version 13.2","55-1","urn:lsid:catalogueoflife.org:taxon:d97710d8-29c1-102b-9a4a-00304854f820:col20120124","Blapstinus punctulatus Solier,1851","","Blapstinus","genus","Insecta","CENPAT","Entomologia","Biedma; La Falsa,Península Valdés_100-2","-42.22544479","-63.86233521","","-42.22544479","-63.86233521","45.0","45.0","0.0","0.0","1","PreservedSpecimen","PreservedSpecimen","","true","true","dr324","true","false","true"
"a8b9e584-b511-45bd-bd11-6cd3379a06ef","dr324","A Tenebrionid beetle’s dataset (Coleoptera, Tenebrionidae) from Peninsula Valdés (Chubut, Argentina) - Version 13.2","47-1","urn:lsid:catalogueoflife.org:taxon:d7807148-29c1-102b-9a4a-00304854f820:col20120124","Epitragus sp","","Tenebrionidae","family","Insecta","CENPAT","Entomologia","Biedma; San Pablo,Península Valdés_400-3","-42.64094543","-64.17488861","","-42.64094543","-64.17488861","78.0","78.0","0.0","0.0","1","PreservedSpecimen","PreservedSpecimen","","true","true","dr324","true","false","true"
"a89c0877-f178-4c3e-9add-2de479b6c40b","dr324","A Tenebrionid beetle’s dataset (Coleoptera, Tenebrionidae) from Peninsula Valdés (Chubut, Argentina) - Version 13.2","53-1","urn:lsid:catalogueoflife.org:taxon:d7807148-29c1-102b-9a4a-00304854f820:col20120124","Epipedonota cristallisata Lacordaire,1830","","Tenebrionidae","family","Insecta","CENPAT","Entomologia","Biedma; San Pablo,Península Valdés_800-3","-42.63785934","-64.17260742","","-42.63785934","-64.17260742","81.0","81.0","0.0","0.0","1","PreservedSpecimen","PreservedSpecimen","","true","true","dr324","true","false","true"
"a860fe12-0f1c-4f66-9db6-0a834e5a5ce1","dr324","A Tenebrionid beetle’s dataset (Coleoptera, Tenebrionidae) from Peninsula Valdés (Chubut, Argentina) - Version 13.2","100-1","urn:lsid:catalogueoflife.org:taxon:d97710d8-29c1-102b-9a4a-00304854f820:col20120124","Blapstinus punctulatus Solier,1851","","Blapstinus","genus","Insecta","CENPAT","Entomologia","Biedma; La Falsa,Península Valdés_100-3","-42.22555542","-63.86191559","","-42.22555542","-63.86191559","44.0","44.0","0.0","0.0","1","PreservedSpecimen","PreservedSpecimen","","true","true","dr324","true","true","true"
"a8230149-b233-40e5-827d-6493d7bf5234","dr324","A Tenebrionid beetle’s dataset (Coleoptera, Tenebrionidae) from Peninsula Valdés (Chubut, Argentina) - Version 13.2","16-Ene","urn:lsid:catalogueoflife.org:taxon:d7807148-29c1-102b-9a4a-00304854f820:col20120124","Hylithus tentyroides Lacordaire","","Tenebrionidae","family","Insecta","CENPAT","Entomologia","Biedma; San Pablo,Península Valdés_1600-3","-42.63024902","-64.17236328","","-42.63024902","-64.17236328","85.0","85.0","0.0","0.0","1","PreservedSpecimen","PreservedSpecimen","","true","true","dr324","true","false","true"
"a7590698-810d-4785-aeac-58607eb07206","dr324","A Tenebrionid beetle’s dataset (Coleoptera, Tenebrionidae) from Peninsula Valdés (Chubut, Argentina) - Version 13.2","21-Ene","urn:lsid:catalogueoflife.org:taxon:d7807148-29c1-102b-9a4a-00304854f820:col20120124","Rhypasma quadricollis","","Tenebrionidae","family","Insecta","CENPAT","Entomologia","Biedma; La Falsa,Península Valdés_100-1","-42.2250824","-63.86252594","","-42.2250824","-63.86252594","41.0","41.0","0.0","0.0","1","PreservedSpecimen","PreservedSpecimen","","true","true","dr324","true","true","true"
"a4ee8f79-3148-4e72-998d-207bc8b7610d","dr324","A Tenebrionid beetle’s dataset (Coleoptera, Tenebrionidae) from Peninsula Valdés (Chubut, Argentina) - Version 13.2","79-1","urn:lsid:catalogueoflife.org:taxon:d97710d8-29c1-102b-9a4a-00304854f820:col20120124","Blapstinus punctulatus Solier,1851","","Blapstinus","genus","Insecta","CENPAT","Entomologia","Biedma; El Progreso,Península Valdés_800-3","-42.2274437","-64.06355286","","-42.2274437","-64.06355286","52.0","52.0","0.0","0.0","1","PreservedSpecimen","PreservedSpecimen","","true","true","dr324","true","false","true"
"a224dba7-b13d-4a87-856c-36b8e2fc6d45","dr324","A Tenebrionid beetle’s dataset (Coleoptera, Tenebrionidae) from Peninsula Valdés (Chubut, Argentina) - Version 13.2","95-1","urn:lsid:catalogueoflife.org:taxon:d97710d8-29c1-102b-9a4a-00304854f820:col20120124","Blapstinus punctulatus Solier,1851","","Blapstinus","genus","Insecta","CENPAT","Entomologia","Biedma; El Centro,Península Valdés_1600-1","-42.20427704","-63.98141479","","-42.20427704","-63.98141479","53.0","53.0","0.0","0.0","1","PreservedSpecimen","PreservedSpecimen","","true","true","dr324","true","true","true"
"9e4768db-df83-417b-9e02-7effecb8484f","dr324","A Tenebrionid beetle’s dataset (Coleoptera, Tenebrionidae) from Peninsula Valdés (Chubut, Argentina) - Version 13.2","91-1","urn:lsid:catalogueoflife.org:taxon:d7807148-29c1-102b-9a4a-00304854f820:col20120124","Hylithus tentyroides Lacordaire","","Tenebrionidae","family","Insecta","CENPAT","Entomologia","Biedma; El Centro,Península Valdés_100-3","-42.20458221","-63.9632225","","-42.20458221","-63.9632225","47.0","47.0","0.0","0.0","1","PreservedSpecimen","PreservedSpecimen","","true","true","dr324","true","false","true"
"9ceb7c7d-eb23-4c67-82e5-17daed79dc97","dr324","A Tenebrionid beetle’s dataset (Coleoptera, Tenebrionidae) from Peninsula Valdés (Chubut, Argentina) - Version 13.2","62-1","urn:lsid:catalogueoflife.org:taxon:d97710d8-29c1-102b-9a4a-00304854f820:col20120124","Blapstinus punctulatus Solier,1851","","Blapstinus","genus","Insecta","CENPAT","Entomologia","Biedma; La Falsa,Península Valdés_800-1","-42.23025131","-63.86724854","","-42.23025131","-63.86724854","43.0","43.0","0.0","0.0","1","PreservedSpecimen","PreservedSpecimen","","true","true","dr324","true","false","true"
"98bbf6af-052e-446b-b32f-08cdf5db1d6f","dr324","A Tenebrionid beetle’s dataset (Coleoptera, Tenebrionidae) from Peninsula Valdés (Chubut, Argentina) - Version 13.2","53-1","urn:lsid:catalogueoflife.org:taxon:d7807148-29c1-102b-9a4a-00304854f820:col20120124","Epipedonota cristallisata Lacordaire,1830","","Tenebrionidae","family","Insecta","CENPAT","Entomologia","Biedma; San Pablo,Península Valdés_800-3","-42.63785934","-64.17260742","","-42.63785934","-64.17260742","81.0","81.0","0.0","0.0","1","PreservedSpecimen","PreservedSpecimen","","true","true","dr324","true","true","true"
"98b9c4af-8d1a-49c9-b1bd-de5f31c79007","dr324","A Tenebrionid beetle’s dataset (Coleoptera, Tenebrionidae) from Peninsula Valdés (Chubut, Argentina) - Version 13.2","26-Ene","urn:lsid:catalogueoflife.org:taxon:d7807148-29c1-102b-9a4a-00304854f820:col20120124","Hylithus tentyroides Lacordaire","","Tenebrionidae","family","Insecta","CENPAT","Entomologia","Biedma; San Pablo,Península Valdés_800-2","-42.63783264","-64.17194366","","-42.63783264","-64.17194366","82.0","82.0","0.0","0.0","1","PreservedSpecimen","PreservedSpecimen","","true","true","dr324","true","true","true"
"983cfec3-fed8-4f52-b0da-d0e240e19318","dr324","A Tenebrionid beetle’s dataset (Coleoptera, Tenebrionidae) from Peninsula Valdés (Chubut, Argentina) - Version 13.2","45-1","urn:lsid:catalogueoflife.org:taxon:d97710d8-29c1-102b-9a4a-00304854f820:col20120124","Blapstinus punctulatus Solier,1851","","Blapstinus","genus","Insecta","CENPAT","Entomologia","Biedma; El Progreso,Península Valdés_400-3","-42.22369385","-64.06155396","","-42.22369385","-64.06155396","53.0","53.0","0.0","0.0","1","PreservedSpecimen","PreservedSpecimen","","true","true","dr324","true","false","true"
"97d502c9-2e04-47c5-b64a-7dc3417120a5","dr324","A Tenebrionid beetle’s dataset (Coleoptera, Tenebrionidae) from Peninsula Valdés (Chubut, Argentina) - Version 13.2","36-1","urn:lsid:catalogueoflife.org:taxon:d97710d8-29c1-102b-9a4a-00304854f820:col20120124","Blapstinus punctulatus Solier,1851","","Blapstinus","genus","Insecta","CENPAT","Entomologia","Biedma; El Progreso,Península Valdés_800-3","-42.2274437","-64.06355286","","-42.2274437","-64.06355286","52.0","52.0","0.0","0.0","1","PreservedSpecimen","PreservedSpecimen","","true","true","dr324","true","false","true"
"9784915e-d7c2-478a-b427-053ddc2349f7","dr324","A Tenebrionid beetle’s dataset (Coleoptera, Tenebrionidae) from Peninsula Valdés (Chubut, Argentina) - Version 13.2","82-1","urn:lsid:catalogueoflife.org:taxon:d97710d8-29c1-102b-9a4a-00304854f820:col20120124","Blapstinus punctulatus Solier,1851","","Blapstinus","genus","Insecta","CENPAT","Entomologia","Biedma; El Progreso,Península Valdés_100-1","-42.22144318","-64.05936432","","-42.22144318","-64.05936432","58.0","58.0","0.0","0.0","1","PreservedSpecimen","PreservedSpecimen","","true","true","dr324","true","true","true"
"95b5fb33-5129-41e0-94cb-494c2424e7f5","dr324","A Tenebrionid beetle’s dataset (Coleoptera, Tenebrionidae) from Peninsula Valdés (Chubut, Argentina) - Version 13.2","36-1","urn:lsid:catalogueoflife.org:taxon:d97710d8-29c1-102b-9a4a-00304854f820:col20120124","Blapstinus punctulatus Solier,1851","","Blapstinus","genus","Insecta","CENPAT","Entomologia","Biedma; El Progreso,Península Valdés_800-3","-42.2274437","-64.06355286","","-42.2274437","-64.06355286","52.0","52.0","0.0","0.0","1","PreservedSpecimen","PreservedSpecimen","","true","true","dr324","true","true","true"
"950e0e31-d594-48e6-a917-35160510bbcc","dr324","A Tenebrionid beetle’s dataset (Coleoptera, Tenebrionidae) from Peninsula Valdés (Chubut, Argentina) - Version 13.2","81-1","urn:lsid:catalogueoflife.org:taxon:d97710d8-29c1-102b-9a4a-00304854f820:col20120124","Blapstinus punctulatus Solier,1851","","Blapstinus","genus","Insecta","CENPAT","Entomologia","Biedma; El Progreso,Península Valdés_200-2","-42.22249985","-64.06002808","","-42.22249985","-64.06002808","52.0","52.0","0.0","0.0","1","PreservedSpecimen","PreservedSpecimen","","true","true","dr324","true","true","true"
"9389fb1b-1ee7-44ea-8d39-18146a52c40e","dr324","A Tenebrionid beetle’s dataset (Coleoptera, Tenebrionidae) from Peninsula Valdés (Chubut, Argentina) - Version 13.2","129-1","urn:lsid:catalogueoflife.org:taxon:d7807148-29c1-102b-9a4a-00304854f820:col20120124","Nyctelia nodosa Germar,1824","","Tenebrionidae","family","Insecta","CENPAT","Entomologia","Biedma; El Centro,Península Valdés_1600-1","-42.20427704","-63.98141479","","-42.20427704","-63.98141479","53.0","53.0","0.0","0.0","1","PreservedSpecimen","PreservedSpecimen","","true","true","dr324","true","true","true"
"90db0ab6-9734-482b-86c7-4ccc21f9c73b","dr324","A Tenebrionid beetle’s dataset (Coleoptera, Tenebrionidae) from Peninsula Valdés (Chubut, Argentina) - Version 13.2","59-1","urn:lsid:catalogueoflife.org:taxon:d97710d8-29c1-102b-9a4a-00304854f820:col20120124","Blapstinus punctulatus Solier,1851","","Blapstinus","genus","Insecta","CENPAT","Entomologia","Biedma; La Falsa,Península Valdés_100-3","-42.22555542","-63.86191559","","-42.22555542","-63.86191559","44.0","44.0","0.0","0.0","1","PreservedSpecimen","PreservedSpecimen","","true","true","dr324","true","false","true"
"90b34cc3-7ada-4206-bd38-a6bcd53cb0ba","dr324","A Tenebrionid beetle’s dataset (Coleoptera, Tenebrionidae) from Peninsula Valdés (Chubut, Argentina) - Version 13.2","24-Ene","urn:lsid:catalogueoflife.org:taxon:d7807148-29c1-102b-9a4a-00304854f820:col20120124","Hylithus tentyroides Lacordaire","","Tenebrionidae","family","Insecta","CENPAT","Entomologia","Biedma; San Pablo,Península Valdés_3200-3","-42.61508179","-64.17330933","","-42.61508179","-64.17330933","78.0","78.0","0.0","0.0","1","PreservedSpecimen","PreservedSpecimen","","true","true","dr324","true","false","true"
"90afea0e-c3fa-4e0e-a5ec-65c15c57107e","dr324","A Tenebrionid beetle’s dataset (Coleoptera, Tenebrionidae) from Peninsula Valdés (Chubut, Argentina) - Version 13.2","99-1","urn:lsid:catalogueoflife.org:taxon:d97710d8-29c1-102b-9a4a-00304854f820:col20120124","Blapstinus punctulatus Solier,1851","","Blapstinus","genus","Insecta","CENPAT","Entomologia","Biedma; La Falsa,Península Valdés_100-1","-42.2250824","-63.86252594","","-42.2250824","-63.86252594","41.0","41.0","0.0","0.0","1","PreservedSpecimen","PreservedSpecimen","","true","true","dr324","true","true","true"
"90674325-e77d-416f-bbb7-d16eaa2d8544","dr324","A Tenebrionid beetle’s dataset (Coleoptera, Tenebrionidae) from Peninsula Valdés (Chubut, Argentina) - Version 13.2","61-1","urn:lsid:catalogueoflife.org:taxon:d7807148-29c1-102b-9a4a-00304854f820:col20120124","Mitragenius araneifoirmis Curtis,1845","","Tenebrionidae","family","Insecta","CENPAT","Entomologia","Biedma; La Falsa,Península Valdés_200-3","-42.2262764","-63.86177826","","-42.2262764","-63.86177826","44.0","44.0","0.0","0.0","1","PreservedSpecimen","PreservedSpecimen","","true","true","dr324","true","true","true"
"8e0f9152-d6b4-4141-a49f-b678fcc6d233","dr324","A Tenebrionid beetle’s dataset (Coleoptera, Tenebrionidae) from Peninsula Valdés (Chubut, Argentina) - Version 13.2","22-Ene","urn:lsid:catalogueoflife.org:taxon:d7807148-29c1-102b-9a4a-00304854f820:col20120124","Epitragus sp","","Tenebrionidae","family","Insecta","CENPAT","Entomologia","Biedma; El Progreso,Península Valdés_400-3","-42.22369385","-64.06155396","","-42.22369385","-64.06155396","53.0","53.0","0.0","0.0","1","PreservedSpecimen","PreservedSpecimen","","true","true","dr324","true","true","true"
"8c6b15a0-ab48-4e3e-9f51-d909f8bc39d0","dr324","A Tenebrionid beetle’s dataset (Coleoptera, Tenebrionidae) from Peninsula Valdés (Chubut, Argentina) - Version 13.2","116-1","urn:lsid:catalogueoflife.org:taxon:d7807148-29c1-102b-9a4a-00304854f820:col20120124","Mitragenius araneifoirmis Curtis,1845","","Tenebrionidae","family","Insecta","CENPAT","Entomologia","Biedma; San Pablo,Península Valdés_400-2","-42.64075089","-64.17436218","","-42.64075089","-64.17436218","78.0","78.0","0.0","0.0","1","PreservedSpecimen","PreservedSpecimen","","true","true","dr324","true","false","true"
"897766a5-f44e-46b2-8173-11ac49da8c21","dr324","A Tenebrionid beetle’s dataset (Coleoptera, Tenebrionidae) from Peninsula Valdés (Chubut, Argentina) - Version 13.2","78-1","urn:lsid:catalogueoflife.org:taxon:d97710d8-29c1-102b-9a4a-00304854f820:col20120124","Blapstinus punctulatus Solier,1851","","Blapstinus","genus","Insecta","CENPAT","Entomologia","Biedma; El Progreso,Península Valdés_1600-2","-42.21852875","-64.07719421","","-42.21852875","-64.07719421","55.0","55.0","0.0","0.0","1","PreservedSpecimen","PreservedSpecimen","","true","true","dr324","true","false","true"
"89233cb1-d915-44aa-9f7c-a38185551025","dr324","A Tenebrionid beetle’s dataset (Coleoptera, Tenebrionidae) from Peninsula Valdés (Chubut, Argentina) - Version 13.2","92-1","urn:lsid:catalogueoflife.org:taxon:d7807148-29c1-102b-9a4a-00304854f820:col20120124","Hylithus tentyroides Lacordaire","","Tenebrionidae","family","Insecta","CENPAT","Entomologia","Biedma; El Centro,Península Valdés_400-1","-42.20469284","-63.95752716","","-42.20469284","-63.95752716","59.0","59.0","0.0","0.0","1","PreservedSpecimen","PreservedSpecimen","","true","true","dr324","true","false","true"
"869c99ef-41ea-4ac4-998c-d88bb3226201","dr324","A Tenebrionid beetle’s dataset (Coleoptera, Tenebrionidae) from Peninsula Valdés (Chubut, Argentina) - Version 13.2","123-1","urn:lsid:catalogueoflife.org:taxon:d97710d8-29c1-102b-9a4a-00304854f820:col20120124","Blapstinus punctulatus Solier,1851","","Blapstinus","genus","Insecta","CENPAT","Entomologia","Biedma; La Falsa,Península Valdés_200-3","-42.2262764","-63.86177826","","-42.2262764","-63.86177826","44.0","44.0","0.0","0.0","1","PreservedSpecimen","PreservedSpecimen","","true","true","dr324","true","false","true"
"825d5ccc-9b13-456f-b832-72613026a5b2","dr324","A Tenebrionid beetle’s dataset (Coleoptera, Tenebrionidae) from Peninsula Valdés (Chubut, Argentina) - Version 13.2","81-1","urn:lsid:catalogueoflife.org:taxon:d97710d8-29c1-102b-9a4a-00304854f820:col20120124","Blapstinus punctulatus Solier,1851","","Blapstinus","genus","Insecta","CENPAT","Entomologia","Biedma; El Progreso,Península Valdés_200-2","-42.22249985","-64.06002808","","-42.22249985","-64.06002808","52.0","52.0","0.0","0.0","1","PreservedSpecimen","PreservedSpecimen","","true","true","dr324","true","false","true"
"7f582bdb-45ee-41eb-aa54-204e7e4c611d","dr324","A Tenebrionid beetle’s dataset (Coleoptera, Tenebrionidae) from Peninsula Valdés (Chubut, Argentina) - Version 13.2","119-1","urn:lsid:catalogueoflife.org:taxon:d7807148-29c1-102b-9a4a-00304854f820:col20120124","Nyctelia nodosa Germar,1824","","Tenebrionidae","family","Insecta","CENPAT","Entomologia","Biedma; El Centro,Península Valdés_400-1","-42.20469284","-63.95752716","","-42.20469284","-63.95752716","59.0","59.0","0.0","0.0","1","PreservedSpecimen","PreservedSpecimen","","true","true","dr324","true","true","true"
"7f475c4f-f1c7-44a3-b22d-b923a7c6f52c","dr324","A Tenebrionid beetle’s dataset (Coleoptera, Tenebrionidae) from Peninsula Valdés (Chubut, Argentina) - Version 13.2","66-1","urn:lsid:catalogueoflife.org:taxon:d7807148-29c1-102b-9a4a-00304854f820:col20120124","Hylithus tentyroides Lacordaire","","Tenebrionidae","family","Insecta","CENPAT","Entomologia","Biedma; La Falsa,Península Valdés_200-2","-42.22652817","-63.86216736","","-42.22652817","-63.86216736","44.0","44.0","0.0","0.0","1","PreservedSpecimen","PreservedSpecimen","","true","true","dr324","true","false","true"
"762a96c7-2fe4-48b2-83bf-5e6c9c68e3a4","dr324","A Tenebrionid beetle’s dataset (Coleoptera, Tenebrionidae) from Peninsula Valdés (Chubut, Argentina) - Version 13.2","124-1","urn:lsid:catalogueoflife.org:taxon:d97710d8-29c1-102b-9a4a-00304854f820:col20120124","Blapstinus punctulatus Solier,1851","","Blapstinus","genus","Insecta","CENPAT","Entomologia","Biedma; El Centro,Península Valdés_100-1","-42.20508194","-63.96138763","","-42.20508194","-63.96138763","51.0","51.0","0.0","0.0","1","PreservedSpecimen","PreservedSpecimen","","true","true","dr324","true","false","true"
